id_x,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,id_y,nome,email,cidade,estado,data_cadastro,segmento,canal_aquisicao
174,894,2023-12-04,entregue,2071.34,marketplace,não,894,Fernanda Freitas,fernanda.freitas664@yahoo.com.br,Campinas,SP,2023-06-30,B2C,redes_sociais
175,2346,2023-11-08,entregue,1743.19,marketplace,não,2346,Rafael Lopes,rafael.lopes954@terra.com.br,Diadema,SP,2024-09-20,B2C,paid_search
176,1973,2023-01-25,cancelado,1605.07,marketplace,não,1973,Bruno Figueiredo,bruno.figueiredo859@outlook.com,Aparecida de Goiânia,GO,2024-02-29,B2C,paid_search
177,2609,2023-05-22,devolvido,10569.81,site,sim,2609,Amanda Esteves,amanda.esteves505@uol.com.br,São Gonçalo,RJ,2024-10-25,B2B,redes_sociais
178,2298,2024-12-17,entregue,1021.64,site,não,2298,Caio Carvalho,caio.carvalho168@terra.com.br,Contagem,MG,2023-04-10,B2C,indicação
179,1601,2023-03-04,entregue,13998.52,site,não,1601,Tânia Figueiredo,tania.figueiredo443@gmail.com,Belém,PA,2024-10-13,B2B,paid_search
180,1944,2024-08-17,entregue,2097.34,marketplace,não,1944,Amanda Duarte,amanda.duarte255@hotmail.com,Aracaju,SE,2023-03-14,B2C,indicação
181,2321,2023-06-13,entregue,2731.82,app,não,2321,Fernanda Dias,fernanda.dias759@yahoo.com.br,Salvador,BA,2023-05-21,B2B,orgânico
182,836,2023-08-27,entregue,1851.72,app,não,836,Paulo Nascimento,paulo.nascimento341@yahoo.com.br,Campinas,SP,2024-12-31,B2C,orgânico
183,1262,2023-06-25,entregue,539.43,app,não,1262,Bruno Silva,bruno.silva841@yahoo.com.br,Campinas,SP,2024-11-27,B2C,paid_search
184,2724,2023-03-31,em_transito,777.14,marketplace,não,2724,Wagner Ferreira,wagner.ferreira766@terra.com.br,Porto Alegre,RS,2024-05-14,B2C,paid_search
185,79,2023-11-12,entregue,1063.81,marketplace,sim,79,Xênia Costa,xenia.costa942@outlook.com,Porto Alegre,RS,2024-09-29,B2C,redes_sociais
186,736,2023-11-11,entregue,34.92,marketplace,sim,736,Olívia Rodrigues,olivia.rodrigues953@gmail.com,São Luís,MA,2024-11-02,B2C,orgânico
187,666,2023-10-06,entregue,1296.2,site,não,666,Xavier Fernandes,xavier.fernandes621@hotmail.com,Campinas,SP,2024-04-10,B2C,orgânico
188,1005,2024-12-15,entregue,2060.4,site,sim,1005,Zacarias Rodrigues,zacarias.rodrigues770@terra.com.br,Macapá,AP,2024-05-19,B2C,paid_search
189,458,2024-05-29,entregue,960.96,site,não,458,Ulisses Barbosa,ulisses.barbosa840@yahoo.com.br,Guarulhos,SP,2023-02-01,B2C,redes_sociais
190,2777,2023-11-29,entregue,2163.33,marketplace,não,2777,Wanessa Rocha,wanessa.rocha224@gmail.com,Goiânia,GO,2024-10-10,B2C,orgânico
191,422,2023-09-16,em_transito,1655.68,marketplace,não,422,Paulo Costa,paulo.costa360@outlook.com,São Luís,MA,2024-10-05,B2C,redes_sociais
192,382,2023-07-24,cancelado,312.66,app,sim,382,Xavier Barbosa,xavier.barbosa467@yahoo.com.br,São Luís,MA,2024-06-17,B2C,redes_sociais
193,640,2023-11-02,entregue,106.79,site,não,640,Mariana Duarte,mariana.duarte138@hotmail.com,Caxias do Sul,RS,2023-02-10,B2C,paid_search
194,2624,2023-03-09,entregue,401.05,app,sim,2624,Mariana Ferreira,mariana.ferreira610@yahoo.com.br,Cuiabá,MT,2023-04-04,B2C,orgânico
195,2254,2023-10-31,devolvido,835.83,app,não,2254,Ana Rodrigues,ana.rodrigues880@hotmail.com,Belo Horizonte,MG,2023-09-29,B2C,orgânico
196,79,2024-06-12,entregue,2415.87,marketplace,não,79,Xênia Costa,xenia.costa942@outlook.com,Porto Alegre,RS,2024-09-29,B2C,redes_sociais
197,2650,2023-10-10,cancelado,1363.4,site,não,2650,Joana Cardoso,joana.cardoso680@uol.com.br,Mogi das Cruzes,SP,2024-09-24,B2C,paid_search
198,461,2024-01-30,entregue,7347.59,site,não,461,Yara Ferreira,yara.ferreira601@uol.com.br,Natal,RN,2023-03-18,B2B,orgânico
199,136,2023-01-18,entregue,1157.04,site,não,136,Eduardo Castro,eduardo.castro347@yahoo.com.br,Olinda,PE,2024-12-10,B2C,orgânico
200,1726,2023-09-28,entregue,1499.31,app,não,1726,Nelson Lopes,nelson.lopes145@gmail.com,Cuiabá,MT,2024-09-23,B2C,paid_search
201,1037,2024-06-18,devolvido,7526.02,marketplace,sim,1037,Yasmin Lopes,yasmin.lopes224@outlook.com,Belém,PA,2023-04-20,B2B,indicação
202,1210,2024-11-04,entregue,5922.06,site,não,1210,Letícia Martins,leticia.martins181@gmail.com,Natal,RN,2023-04-14,B2B,paid_search
203,369,2023-06-09,entregue,481.12,site,não,369,Diana Dias,diana.dias836@outlook.com,Ananindeua,PA,2023-05-20,B2C,paid_search
204,1660,2024-12-22,entregue,,site,não,1660,Nelson Rocha,nelson.rocha567@gmail.com,São Gonçalo,RJ,2023-03-04,B2C,indicação
205,1203,2023-11-22,devolvido,2231.75,site,sim,1203,Olívia Dias,olivia.dias580@uol.com.br,Ribeirão Preto,SP,2024-09-22,B2C,indicação
206,911,2024-03-11,entregue,1647.81,app,não,911,Beatriz Lopes,beatriz.lopes626@hotmail.com,Belo Horizonte,MG,2024-09-02,B2B,redes_sociais
207,1505,2023-10-13,cancelado,4024.54,marketplace,não,1505,Ulisses Lopes,ulisses.lopes922@gmail.com,Joinville,SC,2023-02-03,B2B,paid_search
208,2090,2023-05-02,devolvido,1437.79,app,não,2090,Guilherme Souza,guilherme.souza985@yahoo.com.br,Manaus,AM,2023-03-10,B2C,redes_sociais
209,1514,2024-12-30,em_transito,14430.59,app,sim,1514,Xênia Moreira,xenia.moreira676@yahoo.com.br,Salvador,BA,2023-10-09,B2B,paid_search
210,1652,2024-09-10,em_transito,1037.15,marketplace,não,1652,Ulisses Fernandes,ulisses.fernandes256@gmail.com,Mogi das Cruzes,SP,2023-10-30,B2C,redes_sociais
211,2382,2024-05-11,entregue,154.73,marketplace,sim,2382,Hanna Vieira,hanna.vieira268@yahoo.com.br,Goiânia,GO,2023-03-29,B2C,paid_search
212,1585,2024-02-25,entregue,1059.87,marketplace,sim,1585,Caio Neves,caio.neves915@gmail.com,Natal,RN,2023-11-06,B2C,paid_search
213,2332,2023-07-01,devolvido,961.08,site,não,2332,Patrícia Oliveira,patricia.oliveira74@terra.com.br,Cuiabá,MT,2023-05-17,B2C,indicação
214,2461,2023-06-08,em_transito,9246.44,marketplace,não,2461,Igor Neves,igor.neves688@outlook.com,Porto Alegre,RS,2024-09-02,B2B,orgânico
215,883,2024-07-20,entregue,14601.79,marketplace,não,883,Zélia Correia,zelia.correia918@hotmail.com,Recife,PE,2024-12-13,B2B,indicação
216,2030,2023-07-11,em_transito,6790.51,app,sim,2030,Ulisses Almeida,ulisses.almeida391@gmail.com,São Paulo,SP,2024-07-30,B2B,redes_sociais
217,2152,2024-06-19,devolvido,2038.35,app,sim,2152,Leonardo Neves,leonardo.neves673@uol.com.br,Cuiabá,MT,2023-08-13,B2C,redes_sociais
218,2163,2024-09-05,entregue,,site,sim,2163,Fernanda Lopes,fernanda.lopes851@terra.com.br,Manaus,AM,2024-04-10,B2C,indicação
219,273,2023-02-20,em_transito,1755.04,marketplace,não,273,Caio Lima,caio.lima745@yahoo.com.br,Contagem,MG,2024-02-17,B2C,redes_sociais
220,2527,2023-03-10,cancelado,10089.36,app,não,2527,Bruno Lima,bruno.lima904@gmail.com,Belo Horizonte,MG,2023-02-13,B2B,indicação
221,2995,2023-03-14,entregue,1305.97,site,não,2995,Marcos Gomes,marcos.gomes518@terra.com.br,Goiânia,GO,2023-07-25,B2C,paid_search
222,2604,2024-04-26,entregue,1543.86,site,não,2604,Gabriel Barbosa,gabriel.barbosa642@yahoo.com.br,Santos,SP,2023-01-26,B2C,orgânico
223,2750,2023-06-13,cancelado,2351.36,marketplace,sim,2750,Carlos Cardoso,carlos.cardoso199@outlook.com,Santos,SP,2024-07-15,B2C,indicação
224,1350,2024-12-27,cancelado,1310.92,marketplace,sim,1350,Carlos Martins,carlos.martins307@hotmail.com,São Luís,MA,2023-05-18,B2C,paid_search
225,127,2024-05-11,entregue,2357.75,app,sim,127,Elton Pereira,elton.pereira853@terra.com.br,Belém,PA,2024-05-25,B2C,indicação
226,2289,2024-02-15,em_transito,1433.91,site,não,2289,Bruno Campos,bruno.campos643@uol.com.br,Fortaleza,CE,2024-04-30,B2C,redes_sociais
227,140,2024-01-14,entregue,2201.99,app,sim,140,Bruno Oliveira,bruno.oliveira816@yahoo.com.br,Salvador,BA,2023-10-28,B2C,redes_sociais
228,1008,2023-01-03,entregue,1040.33,app,não,1008,Diana Freitas,diana.freitas34@gmail.com,Guarulhos,SP,2024-07-24,B2C,indicação
229,1365,2023-06-06,entregue,1934.97,marketplace,não,1365,Xavier Freitas,xavier.freitas294@uol.com.br,Teresina,PI,2024-03-14,B2C,paid_search
230,1016,2023-11-11,entregue,1785.73,app,sim,1016,Bruno Azevedo,bruno.azevedo39@yahoo.com.br,Porto Velho,RO,2024-11-04,B2C,redes_sociais
231,2690,2024-11-07,entregue,1029.62,marketplace,sim,2690,Rafael Sousa,rafael.sousa55@outlook.com,Mogi das Cruzes,SP,2023-08-04,B2C,indicação
232,2032,2023-06-23,entregue,2427.58,site,sim,2032,Sérgio Castro,sergio.castro661@uol.com.br,Feira de Santana,BA,2023-10-17,B2C,redes_sociais
233,2358,2023-07-03,entregue,853.81,site,não,2358,Carlos Castro,carlos.castro284@terra.com.br,Mogi das Cruzes,SP,2023-06-21,B2C,orgânico
234,2448,2024-08-27,entregue,507.64,site,não,2448,Joana Gomes,joana.gomes677@outlook.com,Teresina,PI,2023-04-06,B2C,redes_sociais
235,2998,2023-10-28,entregue,,app,não,2998,Amanda Castro,amanda.castro395@outlook.com,Manaus,AM,2024-10-28,B2B,indicação
236,1110,2023-01-27,cancelado,1350.33,app,não,1110,Guilherme Barbosa,guilherme.barbosa215@hotmail.com,Diadema,SP,2023-02-18,B2C,indicação
237,1292,2023-01-06,devolvido,6496.31,marketplace,sim,1292,Rafael Lopes,rafael.lopes593@uol.com.br,Goiânia,GO,2023-01-13,B2B,orgânico
238,293,2024-10-06,em_transito,1729.51,site,não,293,Leonardo Fernandes,leonardo.fernandes112@hotmail.com,Olinda,PE,2024-08-23,B2C,orgânico
239,368,2023-09-02,entregue,1359.39,marketplace,sim,368,Ana Neves,ana.neves862@yahoo.com.br,Olinda,PE,2024-01-25,B2C,indicação
240,1571,2023-09-19,entregue,211.24,site,não,1571,Joana Sousa,joana.sousa499@terra.com.br,Natal,RN,2024-01-09,B2C,indicação
241,1411,2023-03-22,entregue,2241.14,marketplace,não,1411,Hanna Freitas,hanna.freitas725@uol.com.br,Macapá,AP,2023-09-23,B2C,paid_search
242,2537,2024-01-10,entregue,2196.11,site,não,2537,Sérgio Silva,sergio.silva313@terra.com.br,Olinda,PE,2023-04-05,B2B,orgânico
243,1937,2023-11-10,devolvido,2008.86,site,não,1937,Mariana Araújo,mariana.araujo49@uol.com.br,Mogi das Cruzes,SP,2024-01-07,B2C,paid_search
244,1277,2023-11-09,em_transito,644.15,site,não,1277,Olívia Moreira,olivia.moreira330@uol.com.br,Guarulhos,SP,2024-03-28,B2C,orgânico
245,613,2024-07-06,entregue,1483.76,site,não,613,Flávia Costa,flávia.costa226@uol.com.br,Porto Alegre,RS,2024-02-05,B2C,indicação
246,2996,2023-11-17,em_transito,1373.65,app,não,2996,Gabriel Azevedo,gabriel.azevedo749@uol.com.br,São Gonçalo,RJ,2023-12-24,B2C,redes_sociais
247,2574,2023-01-22,entregue,8337.03,marketplace,sim,2574,Ivan Alves,ivan.alves783@hotmail.com,Campo Grande,MS,2023-06-30,B2B,indicação
248,2491,2023-04-03,entregue,1110.2,app,não,2491,Sérgio Ferreira,sergio.ferreira356@yahoo.com.br,Aparecida de Goiânia,GO,2024-10-03,B2C,redes_sociais
249,2959,2024-03-03,entregue,2333.38,site,não,2959,Kleber Silva,kleber.silva629@yahoo.com.br,Feira de Santana,BA,2024-06-03,B2C,orgânico
250,1080,2024-05-30,cancelado,12686.26,marketplace,não,1080,Fernanda Neves,fernanda.neves183@yahoo.com.br,Maceió,AL,2024-02-13,B2B,paid_search
251,2479,2023-02-13,entregue,2448.25,marketplace,não,2479,Beatriz Santos,beatriz.santos235@yahoo.com.br,Betim,MG,2024-04-05,B2C,orgânico
252,2520,2023-11-27,devolvido,9623.42,marketplace,não,2520,Leonardo Souza,leonardo.souza751@uol.com.br,Porto Alegre,RS,2024-05-04,B2B,indicação
253,324,2023-11-22,entregue,267.73,site,não,324,Otávio Correia,otávio.correia592@yahoo.com.br,Ananindeua,PA,2024-11-19,B2C,paid_search
254,2298,2023-11-06,entregue,1655.6,app,sim,2298,Caio Carvalho,caio.carvalho168@terra.com.br,Contagem,MG,2023-04-10,B2C,indicação
255,133,2024-04-10,entregue,74.68,marketplace,sim,133,Carlos Rocha,carlos.rocha485@terra.com.br,Feira de Santana,BA,2024-01-31,B2C,paid_search
256,2778,2023-11-16,entregue,4538.48,app,não,2778,Eduardo Cunha,eduardo.cunha389@hotmail.com,Osasco,SP,2023-09-19,B2B,redes_sociais
257,233,2024-11-26,cancelado,13818.74,marketplace,não,233,Igor Oliveira,igor.oliveira560@yahoo.com.br,Ribeirão Preto,SP,2024-10-20,B2B,redes_sociais
258,261,2023-03-17,entregue,1831.11,marketplace,não,261,Kleber Figueiredo,kleber.figueiredo924@terra.com.br,Ananindeua,PA,2023-12-12,B2C,orgânico
259,1991,2024-02-22,devolvido,474.11,site,sim,1991,Sérgio Ferreira,sergio.ferreira463@yahoo.com.br,Manaus,AM,2024-06-20,B2C,orgânico
260,1540,2024-01-08,em_transito,370.53,site,não,1540,Vinicius Nascimento,vinicius.nascimento82@outlook.com,Diadema,SP,2023-11-17,B2C,orgânico
261,1234,2023-11-12,cancelado,2270.82,app,sim,1234,Ursula Silva,ursula.silva830@outlook.com,Aracaju,SE,2023-12-14,B2C,redes_sociais
262,2118,2023-12-05,entregue,132.58,site,não,2118,Igor Pinto,igor.pinto331@yahoo.com.br,Feira de Santana,BA,2024-10-11,B2C,orgânico
263,35,2023-05-13,entregue,1613.45,marketplace,não,35,Juliana Martins,juliana.martins223@yahoo.com.br,Salvador,BA,2024-08-16,B2C,orgânico
264,33,2024-08-24,cancelado,564.4,site,sim,33,Kleber Campos,kleber.campos493@outlook.com,São Luís,MA,2024-02-15,B2C,paid_search
265,676,2023-11-24,entregue,383.61,site,sim,676,Juliana Alves,juliana.alves943@gmail.com,Curitiba,PR,2024-11-23,B2C,redes_sociais
266,1389,2023-07-24,cancelado,1434.01,app,não,1389,Patrícia Figueiredo,patricia.figueiredo747@hotmail.com,Caxias do Sul,RS,2023-07-11,B2C,orgânico
267,460,2023-07-11,entregue,9537.57,app,não,460,Helena Silva,helena.silva851@gmail.com,São Gonçalo,RJ,2023-05-14,B2B,redes_sociais
268,1899,2024-05-19,entregue,705.19,app,não,1899,Joana Freitas,joana.freitas682@terra.com.br,Campinas,SP,2024-08-11,B2C,paid_search
269,180,2024-07-24,entregue,734.72,marketplace,sim,180,Juliana Castro,juliana.castro868@hotmail.com,Manaus,AM,2023-12-25,B2C,indicação
270,510,2024-10-07,entregue,1383.62,marketplace,não,510,Sandra Neves,sandra.neves634@hotmail.com,Ananindeua,PA,2024-11-28,B2C,orgânico
271,2169,2023-10-17,entregue,1033.18,app,não,2169,Ulisses Gomes,ulisses.gomes204@gmail.com,Florianópolis,SC,2024-05-12,B2C,redes_sociais
272,2810,2023-05-07,entregue,159.26,app,não,2810,Nelson Alves,nelson.alves551@uol.com.br,São Gonçalo,RJ,2023-05-16,B2C,orgânico
273,962,2024-02-23,cancelado,12685.17,site,sim,962,Thiago Nascimento,thiago.nascimento316@yahoo.com.br,Aparecida de Goiânia,GO,2024-07-28,B2B,redes_sociais
274,1834,2023-11-15,cancelado,1071.35,marketplace,não,1834,Leonardo Pinto,leonardo.pinto871@hotmail.com,Goiânia,GO,2024-04-13,B2C,paid_search
275,806,2023-03-06,entregue,97.12,app,não,806,Elton Duarte,elton.duarte954@yahoo.com.br,Belo Horizonte,MG,2023-04-06,B2C,indicação
276,18,2023-11-08,cancelado,2379.29,marketplace,não,18,Sérgio Dias,sergio.dias301@gmail.com,Londrina,PR,2023-06-11,B2C,indicação
277,1295,2023-12-22,entregue,182.74,marketplace,sim,1295,Nelson Barbosa,nelson.barbosa422@terra.com.br,Curitiba,PR,2023-04-22,B2C,indicação
278,308,2024-08-27,entregue,169.84,app,não,308,Beatriz Cavalcanti,beatriz.cavalcanti776@outlook.com,Mogi das Cruzes,SP,2024-11-11,B2C,paid_search
279,1497,2024-11-27,entregue,2469.16,app,não,1497,Joana Cardoso,joana.cardoso998@uol.com.br,Ribeirão Preto,SP,2023-04-27,B2C,redes_sociais
280,2961,2024-08-09,entregue,1618.17,marketplace,não,2961,Amanda Cardoso,amanda.cardoso674@terra.com.br,São Luís,MA,2023-06-13,B2C,indicação
281,1630,2023-11-04,entregue,845.34,marketplace,não,1630,Igor Fernandes,igor.fernandes43@terra.com.br,Manaus,AM,2023-02-06,B2C,paid_search
282,798,2024-12-31,entregue,1579.19,marketplace,não,798,Kleber Gomes,kleber.gomes788@hotmail.com,Salvador,BA,2024-03-05,B2C,redes_sociais
283,29,2024-04-24,cancelado,2427.31,site,não,29,Gabriel Alves,gabriel.alves442@terra.com.br,Aracaju,SE,2024-03-09,B2C,orgânico
284,1942,2023-04-01,devolvido,2020.11,marketplace,sim,1942,Natália Figueiredo,natália.figueiredo983@uol.com.br,Fortaleza,CE,2023-03-02,B2C,paid_search
285,105,2024-03-18,entregue,498.44,app,não,105,Daniela Sousa,daniela.sousa117@outlook.com,Fortaleza,CE,2024-02-15,B2C,orgânico
286,2473,2023-08-06,entregue,1426.84,marketplace,não,2473,Diana Carvalho,diana.carvalho257@terra.com.br,Manaus,AM,2024-02-12,B2C,orgânico
287,164,2024-07-28,cancelado,12324.42,site,não,164,Daniela Dias,daniela.dias129@hotmail.com,Betim,MG,2023-07-30,B2B,paid_search
288,1885,2024-08-30,entregue,438.38,marketplace,não,1885,Juliana Gomes,juliana.gomes307@uol.com.br,Betim,MG,2023-07-24,B2C,redes_sociais
289,2905,2024-07-01,entregue,145.43,app,sim,2905,Thiago Almeida,thiago.almeida727@yahoo.com.br,Natal,RN,2023-03-16,B2C,indicação
290,2357,2023-11-23,cancelado,1553.61,site,sim,2357,Paulo Pereira,paulo.pereira825@gmail.com,Natal,RN,2024-09-04,B2C,paid_search
291,2115,2023-05-22,em_transito,1251.77,site,sim,2115,Vera Gomes,vera.gomes843@uol.com.br,Curitiba,PR,2023-08-01,B2C,orgânico
292,612,2023-01-10,entregue,2055.1,marketplace,não,612,Olívia Ferreira,olivia.ferreira784@yahoo.com.br,Aparecida de Goiânia,GO,2024-01-26,B2C,orgânico
293,1101,2023-05-10,entregue,2317.17,app,sim,1101,Daniela Dias,daniela.dias106@gmail.com,Londrina,PR,2024-03-01,B2C,indicação
294,2496,2023-07-26,entregue,39.34,marketplace,não,2496,Paulo Correia,paulo.correia518@outlook.com,Serra,ES,2023-06-07,B2C,paid_search
295,1008,2023-06-08,cancelado,1098.27,site,não,1008,Diana Freitas,diana.freitas34@gmail.com,Guarulhos,SP,2024-07-24,B2C,indicação
296,526,2024-04-23,entregue,2349.91,app,não,526,Ursula Alves,ursula.alves66@outlook.com,Ribeirão Preto,SP,2023-10-11,B2C,indicação
297,2867,2024-02-12,cancelado,,app,não,2867,Amanda Castro,amanda.castro333@hotmail.com,Aparecida de Goiânia,GO,2023-09-26,B2B,paid_search
298,2288,2023-09-01,cancelado,5358.34,app,sim,2288,Elton Duarte,elton.duarte298@uol.com.br,Mogi das Cruzes,SP,2024-04-12,B2B,indicação
299,1247,2023-10-22,cancelado,122.86,site,não,1247,Xavier Barbosa,xavier.barbosa628@outlook.com,Guarulhos,SP,2024-03-01,B2C,redes_sociais
300,2982,2023-11-29,entregue,1698.23,app,não,2982,Hanna Correia,hanna.correia887@terra.com.br,Recife,PE,2023-04-03,B2C,redes_sociais
301,1503,2024-03-14,entregue,2317.23,app,não,1503,Helena Nascimento,helena.nascimento423@outlook.com,Cuiabá,MT,2023-01-08,B2C,paid_search
302,655,2023-11-02,cancelado,501.55,site,não,655,Rafael Barbosa,rafael.barbosa353@uol.com.br,Cuiabá,MT,2023-05-22,B2C,orgânico
303,2599,2024-02-18,em_transito,1830.45,app,sim,2599,Xavier Azevedo,xavier.azevedo693@uol.com.br,Aracaju,SE,2024-04-02,B2C,redes_sociais
304,1291,2024-10-23,cancelado,1321.11,marketplace,sim,1291,Yara Santos,yara.santos682@terra.com.br,Belém,PA,2023-09-25,B2C,paid_search
305,2338,2024-08-11,cancelado,2110.02,marketplace,não,2338,Kleber Souza,kleber.souza767@gmail.com,Porto Velho,RO,2024-06-20,B2C,redes_sociais
306,2453,2024-06-02,entregue,11231.35,app,não,2453,Bruno Costa,bruno.costa771@outlook.com,São Gonçalo,RJ,2023-01-02,B2B,redes_sociais
307,59,2024-09-03,entregue,2064.16,marketplace,não,59,Wagner Cardoso,wagner.cardoso533@gmail.com,Mogi das Cruzes,SP,2024-12-04,B2C,paid_search
308,887,2023-08-16,entregue,6024.59,marketplace,sim,887,Paulo Neves,paulo.neves661@hotmail.com,Serra,ES,2023-04-22,B2B,redes_sociais
309,2245,2024-06-30,entregue,13071.85,marketplace,sim,2245,Eduardo Nascimento,eduardo.nascimento199@yahoo.com.br,João Pessoa,PB,2024-06-02,B2B,orgânico
310,2304,2023-08-22,cancelado,1758.51,app,sim,2304,Eduardo Costa,eduardo.costa351@hotmail.com,Goiânia,GO,2024-06-18,B2C,paid_search
311,2864,2023-06-17,em_transito,12341.0,site,não,2864,Marcos Moreira,marcos.moreira102@gmail.com,São Paulo,SP,2024-05-18,B2B,redes_sociais
312,1246,2023-11-04,devolvido,2324.99,site,sim,1246,Elton Freitas,elton.freitas41@uol.com.br,Curitiba,PR,2023-10-22,B2C,redes_sociais
313,1889,2024-12-13,entregue,1298.08,app,não,1889,Elton Andrade,elton.andrade204@yahoo.com.br,Natal,RN,2023-09-19,B2C,orgânico
314,528,2024-06-22,entregue,1223.2,marketplace,sim,528,Tânia Rocha,tania.rocha144@terra.com.br,Rio de Janeiro,RJ,2024-11-02,B2C,indicação
315,1189,2023-11-17,entregue,220.28,site,não,1189,Daniela Dias,daniela.dias814@uol.com.br,Maceió,AL,2023-03-16,B2C,redes_sociais
316,1047,2024-01-14,cancelado,1450.14,app,não,1047,Vera Santos,vera.santos657@gmail.com,Guarulhos,SP,2024-10-07,B2C,paid_search
317,1111,2024-11-26,entregue,10457.13,app,não,1111,Rafael Nascimento,rafael.nascimento163@terra.com.br,Guarulhos,SP,2024-05-30,B2B,orgânico
318,1585,2024-11-25,entregue,1563.61,marketplace,não,1585,Caio Neves,caio.neves915@gmail.com,Natal,RN,2023-11-06,B2C,paid_search
319,1618,2023-02-21,cancelado,13260.83,marketplace,não,1618,Fernanda Duarte,fernanda.duarte645@gmail.com,Manaus,AM,2023-07-28,B2B,paid_search
320,543,2023-11-14,entregue,817.08,app,não,543,Kleber Rodrigues,kleber.rodrigues306@gmail.com,Campo Grande,MS,2024-04-11,B2C,indicação
321,1138,2024-11-12,em_transito,826.51,marketplace,não,1138,Nelson Cavalcanti,nelson.cavalcanti798@uol.com.br,Cuiabá,MT,2023-09-28,B2C,redes_sociais
322,2022,2023-06-26,entregue,708.26,app,sim,2022,Carlos Moreira,carlos.moreira86@hotmail.com,Fortaleza,CE,2023-09-05,B2C,indicação
323,1829,2024-02-29,devolvido,749.19,marketplace,sim,1829,Kleber Ribeiro,kleber.ribeiro296@outlook.com,São Paulo,SP,2024-06-29,B2C,redes_sociais
324,1568,2023-11-29,entregue,2232.68,site,não,1568,Olívia Nascimento,olivia.nascimento598@outlook.com,São Paulo,SP,2024-05-15,B2C,redes_sociais
325,2099,2024-04-28,entregue,2010.14,app,não,2099,Zélia Gomes,zelia.gomes330@uol.com.br,Curitiba,PR,2024-06-25,B2C,indicação
326,1666,2024-03-12,entregue,606.45,site,sim,1666,Nelson Santos,nelson.santos624@gmail.com,São Luís,MA,2023-11-17,B2C,indicação
